name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country,latitude,longitude,neighborhood,addr_valid
BUTLER-BOWDEN PCH,,,,,,,694 LEIGHTON WAY,,STONE MOUNTAIN,,,,,,30088,GA,,7704986381,,,,,,,,,,,,,,,,,Nursing Home,,,,694 LEIGHTON WAY,,,STONE MOUNTAIN,,,GA,,30088,US,33.77602459999999,-84.1737301,,True
"HELPING HAND, A",,,,,,,439 WATSON BAY,,STONE MOUNTAIN,,,,,,30087,GA,,7704656858,,,,,,,,,,,,,,,,,Nursing Home,,,,439 WATSON BAY,,,STONE MOUNTAIN,,,GA,,30087,US,33.7795827,-84.0835328,,True
WILLIS HOUSE,,,,,,,882 HIGH HOPE ROAD,,LAWRENCEVILLE,,,,,,30043,GA,,7709622564,,,,,,,,,,,,,,,,,Nursing Home,,,,1895 LAWRENCEVILLE-SUWANEE ROAD,,,LAWRENCEVILLE,,,GA,,30043,US,33.9970496,-84.03533709999999,,True
BUTLER AVENUE,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,9123039359,,,,,,,,,,,,,,,,,Nursing Home,,,,3104 BUTLER AVENUE,,,THUNDERBOLT,,,GA,,31404,US,32.026576,-81.057254,,True
FIRST PATHS,,,,,,,2730 MNT INDUSTRIAL BLVD,SUITE 101,TUCKER,,,,,,30084,GA,,4042946641,,,,,,,,,,,,,,,,,Nursing Home,,,,667 N HAIRSTON STREET,,,STONE MOUNTAIN,,,GA,,30088,US,33.7957031,-84.193425,,True
SCOFIELD,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,4047675157,,,,,,,,,,,,,,,,,Nursing Home,,,,5535 SCOFIELD DRIVE,,,COLLEGE PARK,,,GA,,30349,US,33.60403199999999,-84.46431319999999,,True
WALTON WOODS CLA,,,,,,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,,,,,,30345,GA,,6785341705,,,,,,,,,,,,,,,,,Nursing Home,,,,1980 WALTON WOODS CIRCLE,,,TUCKER,,,GA,,30084,US,33.8410484,-84.2319309,,True
KING,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,7704130235,,,,,,,,,,,,,,,,,Nursing Home,,,,903 KING ROAD,,,STONE MOUNTAIN,,,GA,,30088,US,33.7710124,-84.1645028,,True
HOLLY HAVEN,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7062108736,,,,,,,,,,,,,,,,,Nursing Home,,,,3119 HOLLY HAVEN DRIVE,,,AUGUSTA,,,GA,,30907,US,33.5077201,-82.055857,,True
BRIGHTON COURT,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,6785260926,,,,,,,,,,,,,,,,,Nursing Home,,,,7203 BRIGHTON COURT,,,LITHONIA,,,GA,,30058,US,33.7677875,-84.0941013,,True
NOONDAY,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,7709282933,,,,,,,,,,,,,,,,,Nursing Home,,,,846 NOONDAY DRIVE,,,MARIETTA,,,GA,,30066,US,34.0399407,-84.525831,,True
THAXTON,,,,,,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,,,,,,30345,GA,,4043498501,,,,,,,,,,,,,,,,,Nursing Home,,,,3980 THAXTON ROAD,,,ATLANTA,,,GA,,30331,US,33.6477288,-84.5422749,Cliftondale,True
SWIFT CREEK CLA,,,,,,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,,,,,,30345,GA,,7704827525,,,,,,,,,,,,,,,,,Nursing Home,,,,6444 SWIFT CREEK ROAD,,,LITHONIA,,,GA,,30058,US,33.75500270000001,-84.12402809999999,,True
PENNYBROOK,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7704653675,,,,,,,,,,,,,,,,,Nursing Home,,,,422 PENNYBROOK DRIVE,,,STONE MOUNTAIN,,,GA,,30087,US,33.7876212,-84.1572075,,True
PARK ROAD,,,,,,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,,,,,,30329,GA,,7707329007,,,,,,,,,,,,,,,,,Nursing Home,,,,31 PARK ROAD,,,MABLETON,,,GA,,30126,US,33.8094497,-84.5552386,Grainger Hills Estates,True
ST HELENA,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7704920412,,,,,,,,,,,,,,,,,Nursing Home,,,,3016 ST HELENA DRIVE,,,TUCKER,,,GA,,30084,US,33.877191,-84.21480299999999,,True
BELMONT,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7703854645,,,,,,,,,,,,,,,,,Nursing Home,,,,205 BELMONT TRAIL,,,COVINGTON,,,GA,,30016,US,33.5391515,-83.9569077,,True
WOOD VALLEY,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7704363622,,,,,,,,,,,,,,,,,Nursing Home,,,,3710 WOOD VALLEY DRIVE,,,SMYRNA,,,GA,,30080,US,33.8628896,-84.5439639,,True
ASHLY FOREST,,,,,,6784378270,3300 NE EXPRESSWAY BLDG. 9,,ATLANTA,,,,,,30341,GA,,7707363331,,,,,,,,,,,,,,,,,Nursing Home,,,,3094 ASHLY FOREST DRIVE,,,SNELLVILLE,,,GA,,30078,US,33.8363264,-84.0293997,,True
"ARC HOUSE, THE",,,,,,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,,,,,,30329,GA,,7703190796,,,,,,,,,,,,,,,,,Nursing Home,,,,315 SMYRNA POWDER SPRINGS RD,,,MARIETTA,,,GA,,30060,US,33.8808201,-84.562749,,True
TOUCHING LIVES,,,,,,4049632068,6859 CAVALIER COURT,,STONE MOUNTAIN,,,,,,30087,GA,,6784760458,,,,,,,,,,,,,,,,,Nursing Home,,,,6859 CAVALIER COURT,,,STONE MOUNTAIN,,,GA,,30087,US,33.791143,-84.10817399999999,,True
"BUTTERFIELD HOUSE, THE",,,,,,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,,,,,,30329,GA,,6785569936,,,,,,,,,,,,,,,,,Nursing Home,,,,1391 PAIR ROAD,,,MARIETTA,,,GA,,30006,US,33.8765508,-84.5942819,,True
JENNINGS WAY,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7705829575,,,,,,,,,,,,,,,,,Nursing Home,,,,1680 JENNINGS WAY,,,NORCROSS,,,GA,,30093,US,33.90566809999999,-84.2120726,Gwinnett Village,True
NORTHSIDE #1,,,,,,,2110 N. PATTERSON ST,SUITE A,VALDOSTA,,,,,,31602,GA,,2292479754,,,,,,,,,,,,,,,,,Nursing Home,,,,2013 NORTHSIDE DRIVE,,,VALDOSTA,,,GA,,31602,US,30.8704003,-83.2563338,,True
KNIGHTS BRIDGE,,,,,,7709081360,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7709781490,,,,,,,,,,,,,,,,,Nursing Home,,,,3823 KNIGHTS BRIDGE,,,LILBURN,,,GA,,30047,US,33.8480204,-84.0683158,,True
ZEMORY,,,,,,,2296 HENDERSON MILL RAOD,SUITE 203,ATLANTA,,,,,,30345,GA,,7709341709,,,,,,,,,,,,,,,,,Nursing Home,,,,1708 ZEMORY DRIVE,,,TUCKER,,,GA,,30084,US,33.831604,-84.24326099999999,,True
RADBURY LANE,,,,,,,3300 NE EXPRESSWAY,BLDG.9,ATLANTA,,,,,,30341,GA,,7709723925,,,,,,,,,,,,,,,,,Nursing Home,,,,2379 RADBURY LANE,,,SNELLVILLE,,,GA,,30078,US,33.86401729999999,-83.9991316,,True
TYNDALL #1,,,,,,,2110 N. PATTERSON ST,SUITE A,VALDOSTA,,,,,,31602,GA,,2292420406,,,,,,,,,,,,,,,,,Nursing Home,,,,2802 TYNDALL DRIVE,,,VALDOSTA,,,GA,,31602,US,30.87399929999999,-83.2602098,,True
RAYS,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,4045010132,,,,,,,,,,,,,,,,,Nursing Home,,,,1152 RAYS ROAD,,,STONE MOUNTAIN,,,GA,,30083,US,33.8128468,-84.2180672,,True
WORLEY,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,7705909411,,,,,,,,,,,,,,,,,Nursing Home,,,,3270 MAYFLOWER DRIVE,,,MARIETTA,,,GA,,30066,US,34.0302537,-84.52259540000001,Addison Heights,True
WEST 500,,,,,,2298963239,2110 NORTH PATTERSON STREET,,VALDOSTA,,,,,,31602,GA,,2298963239,,,,,,,,,,,,,,,,,Nursing Home,,,,500 WEST 5TH STREET,,,ADEL,,,GA,,31620,US,31.1345026,-83.4287749,,True
NOTTINGHAM,,,,,,4784718221,3300 NE EXPRESSWAY BLDG. 9,,ATLANTA,,,,,,30341,GA,,4787435927,,,,,,,,,,,,,,,,,Nursing Home,,,,1100 NOTTINGHAM DRIVE,,,MACON,,,GA,,31211,US,32.858133,-83.63345199999999,,True
OSWOOD,,,,,,,3300 NE EXPRESSWAY BLDG 9,,ATLANTA,,,,,,30341,GA,,7709349336,,,,,,,,,,,,,,,,,Nursing Home,,,,4625 OSWOOD COURT,,,TUCKER,,,GA,,30084,US,33.867006,-84.199328,,True
WINDSOR,,,,,,4784718221,3300 NE EXPRESSWAY BLDG. 9,,ATLANTA,,,,,,30341,GA,,4784059619,,,,,,,,,,,,,,,,,Nursing Home,,,,852 WINDSOR ROAD,,,MACON,,,GA,,31204,US,32.8834869,-83.6742697,,True
WETHERSFIELD,,,,,,,3300 NE EXPESSWAY BLDG 9,,ATLANTA,,,,,,30341,GA,,7704788827,,,,,,,,,,,,,,,,,Nursing Home,,,,7774 WETHERSFIELD DRIVE,,,JONESBORO,,,GA,,30236,US,33.5421339,-84.3238004,,True
61 ROSE COURT,,,,,,,P.O. BOX 690,,GREENVILLE,,,,,,30222,GA,,7068462880,,,,,,,,,,,,,,,,,Nursing Home,,,,61 ROSE COURT PIGEON BLUFF APTS,,,MANCHESTER,,,GA,,31816,US,32.8699975,-84.6297943,,True
CEDAR MILL,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7709293823,,,,,,,,,,,,,,,,,Nursing Home,,,,2340 CEDAR MILL DRIVE,,,CONYERS,,,GA,,30094,US,33.643717,-84.0656109,,True
SUMAC,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7708280277,,,,,,,,,,,,,,,,,Nursing Home,,,,2986 SUMAC DRIVE,,,ATLANTA,,,GA,,30360,US,33.950578,-84.264742,,True
36 ROSE COURT,,,,,,,P. O. BOX 690,,GREENVILLE,,,,,,30222,GA,,7068465565,,,,,,,,,,,,,,,,,Nursing Home,,,,36 ROSE COURT PIGEON CREEK APTS,,,MANCHESTER,,,GA,,31816,US,32.8699975,-84.6297943,,True
DUSTY RIDGE,,,,,,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,,,,,,30345,GA,,7706147259,,,,,,,,,,,,,,,,,Nursing Home,,,,5615 DUSTY RIDGE TRAIL,,,BUFORD,,,GA,,30518,US,34.1453257,-83.9987945,,True
KIERNAN GROUP HOME,,,,,,,5593 KIERNAN DRIVE,,MACON,,,,,,31217,GA,,4787433966,,,,,,,,,,,,,,,,,Nursing Home,,,,5593 KIERNAN DRIVE,,,MACON,,,GA,,31217,US,32.8077606,-83.53786339999999,,True
"OWL'S RETREAT, THE",,,,,,,2858 SANTA BARBARA DRIVE,,DECATUR,,,,,,30032,GA,,4042884782,,,,,,,,,,,,,,,,,Nursing Home,,,,2858 SANTA BARBARA DRIVE,,,DECATUR,,,GA,,30032,US,33.74684839999999,-84.2733113,,True
PERCH,,,,,,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,,,,,,30345,GA,,7704393707,,,,,,,,,,,,,,,,,Nursing Home,,,,3240 PERCH DRIVE,,,MARIETTA,,,GA,,30008,US,33.87430979999999,-84.6220204,,True
OWLS RETREAT CLA II,,,,,,,3024 DONAVAN WAY,,DECATUR,,,,,,30034,GA,,4042840053,,,,,,,,,,,,,,,,,Nursing Home,,,,3024 DONAVAN WAY,,,DECATUR,,,GA,,30034,US,33.6966589,-84.238449,,True
JENNA LANE,,,,,,,2296 HENDERSON MILL ROAD,SUITE 202,ATLANTA,,,,,,30345,GA,,7709470761,,,,,,,,,,,,,,,,,Nursing Home,,,,2585 JENNA LANE,,,LITHIA SPRINGS,,,GA,,30122,US,33.7422884,-84.66062939999999,,True
DUNCAN WALK,,,,,,,3300 NE EXPRESSWAY,BLDG 9,ATLANTA,,,,,,30341,GA,,6784328174,,,,,,,,,,,,,,,,,Nursing Home,,,,7110 DUNCAN WALK,,,MCDONOUGH,,,GA,,30252,US,33.4263769,-84.13013649999999,,True
EDGEWOOD,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7066670102,,,,,,,,,,,,,,,,,Nursing Home,,,,2206 EDGEWOOD DRIVE,,,AUGUSTA,,,GA,,30904,US,33.4902924,-82.0122536,Summerville,True
FISHER,,,,,,,3300 NE EXPRESSWAY BLDG. 9,,ATLANTA,,,,,,30341,GA,,6784793956,,,,,,,,,,,,,,,,,Nursing Home,,,,8004 FISHER DRIVE,,,JONESBORO,,,GA,,30236,US,33.53617799999999,-84.3345513,,True
1360 NEW HUTCHINSON MILL ROAD,,,,,,,1710 SHOREWOOD DRIVE,,LAGRANGE,,,,,,30240,GA,,7068849447,,,,,,,,,,,,,,,,,Nursing Home,,,,1360 NEW HUTCHINSON MILL ROAD,,,LAGRANGE,,,GA,,30240,US,32.969829,-85.07046900000002,,True
GENERAL WINSHIP,,,,,,4787440630,330 NE EXPRESSWAY BLDG. 9,,ATLANTA,,,,,,30341,GA,,4787440630,,,,,,,,,,,,,,,,,Nursing Home,,,,2187 GENERAL WINSHIP,,,MACON,,,GA,,31204,US,32.8587605,-83.6500264,,True
CATRINA COURT,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,7704134143,,,,,,,,,,,,,,,,,Nursing Home,,,,649 CATRINA COURT,,,STONE MOUNTAIN,,,GA,,30087,US,33.7946263,-84.1600406,,True
CHIMNEY HILL,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7068603420,,,,,,,,,,,,,,,,,Nursing Home,,,,650 CHIMNEY HILL CIRCLE,,,EVANS,,,GA,,30809,US,33.5494583,-82.1436284,,True
CHATHAM VIEW,,,,,,,3300 NE EXPRESSWAY BLDG 9,,ATLANTA,,,,,,30341,GA,,7709452756,,,,,,,,,,,,,,,,,Nursing Home,,,,4279 CHATHAM VIEW DRIVE,,,BUFORD,,,GA,,30518,US,34.08274079999999,-84.0211721,,True
COUNTRY PLACE,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7067929433,,,,,,,,,,,,,,,,,Nursing Home,,,,2045 COUNTRY PLACE DRIVE,,,AUGUSTA,,,GA,,30906,US,33.34615350000001,-81.98607190000001,Country Place,True
CHRISTINE'S HOUSE,,,,,,,5546 DOWNS COURT,,LITHONIA,,,,,,30058,GA,,7708089201,,,,,,,,,,,,,,,,,Nursing Home,,,,5546 DOWNS COURT,,,LITHONIA,,,GA,,30058,US,33.7304621,-84.1625368,,True
DUKE,,,,,,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,,,,,,30341,GA,,7708600715,,,,,,,,,,,,,,,,,Nursing Home,,,,1014 DUKE DRIVE,,,CONYERS,,,GA,,30013,US,33.6029589,-84.0137664,,True
GARDNERS MILL,,,,,,,3300 NE EXPRESSWAY,BLDG.9,ATLANTA,,,,,,30341,GA,,7068607243,,,,,,,,,,,,,,,,,Nursing Home,,,,140 GARDNERS MILL,,,AUGUSTA,,,GA,,30907,US,33.5086797,-82.0583838,Montclair,True
FOX HALL,,,,,,,3300 NE EXPRESSWAY BLDG 9,,ATLANTA,,,,,,30341,GA,,7062103356,,,,,,,,,,,,,,,,,Nursing Home,,,,2954 FOX HALL CIRCLE,,,AUGUSTA,,,GA,,30907,US,33.50189299999999,-82.0763937,,True
SUSSEX COURT,,,,,,,3300 NE EXPRESSWAY,BLDG. 9,ATLANTA,,,,,,30341,GA,,7709825108,,,,,,,,,,,,,,,,,Nursing Home,,,,2275 SUSSEX CT,,,SNELLVILLE,,,GA,,30078,US,33.85142210000001,-84.0334013,,True
HIGHFIELD DRIVE,,,,,,,3300 NE EXPESSWAY BLDG 9,,ATLANTA,,,,,,30341,GA,,7709620987,,,,,,,,,,,,,,,,,Nursing Home,,,,1257 HIGHFIELD DRIVE,,,LAWRENCEVILLE,,,GA,,30043,US,34.0013803,-83.95740950000001,,True
EASTMAN HOUSE,,,,,,7705723687,5555 PATILLO WAY,,LITHONIA,,,,,,30058,GA,,7704697731,,,,,,,,,,,,,,,,,Nursing Home,,,,5555 PATILLO WAY,,,LITHONIA,,,GA,,30058,US,33.7677342,-84.16185569999999,,True
